Review ID,Review Date,Review Content,Listing Title,Neighbourhood,City,State,Country,Room Type,Room Price,Room Availability
4776558,2014-11-29,My wife and I stayed at Gilse and Rogier's lovely apartment for seven nights and had a wonderful time. It was the perfect base from which to explore Amsterdam. The location was great. A couple of minutes walk to the nearest tram stop and a lovely fifteen minute walk to the centre of town.Gilse met us on arrival and the apartment was clean and bright. I would definitely recommend their place to anyone especially for couples wanting a great place to stay while exploring Amsterdam.Thanks Gilse!,Fun apt @ the corner of the Jordan,Westerpark,Amsterdam,North Holland,The Netherlands,Entire home/apt,150,304
34691366,2014-12-13,"My fiancé and I stayed in Steve's apartment for a week and it was perfect! You have a ton of amenities, 4 pools (3 rooftop), gym, barbecue areas on all the towers, grocery store in the building. You are a block from Atwater Metro; even if you don't speak or read French, you will have no problem getting around. We were able to catch the Formula 1 Grand Prix, take the trails up to Mount Royal, visit Old Montreal and the Port, Biosphere and the Botanical Gardens. The neighborhood is GREAT very eclectic and filled with cafe's, restaurants, bars, and shopping. We met with Steve at check in; he is friendly and very informative. The condo is just as shown in the pictures. Clean and modern, we had plenty of towels and extra bedding. You pretty much have everything you need! We had to leave early in the morning and did not meet with Steve for check out, he called and gave us instructions for leaving the keys. We did leave a case of soda that we had not opened (hopefully that was ok), ran the dishwasher, emptied all the trash and washed the towels. I'm not sure that's required but we try to be good house guests. We would ABSOLUTELY stay at Steve's place again! ",LUXURY 2 BDRM CONDO 4141-32571,Ville-Marie,Montreal,Quebec,Canada,Entire home/apt,150,327
19300670,2014-12-30,"I had to go to New York for a quick trip and had no time to plan. I wanted to be close to my family and friends at an affordable price so Claudius' place was perfect. Very convenient in size and location as it is near all sorts of transportation. To top that off, the one bedroom is perfect and is very private, you can actually get peace in quiet in the place. Claudius and his family were all very hospitable! ",Cozy 1br mins from CASINO JFK & NYC,Jamaica,New York City,New York,United States,Entire home/apt,79,361
4225671,2012-07-10,"Excellent location, nice and spacious apartment and friendly staff at the door. Kitty from Seamless Transition was super helpful. Would totally recommend.",[1135-S ]Fully Furnished Studio -DC,"West End, Foggy Bottom, GWU",Washington,D.C.,"District of Columbia, United States",Private room,155,365
36266927,2013-06-02,"The apartment is perfectly located surrounded with nice shops & cafes. However, the place is rather dull & missing the coziness. We felt like staying in a service apartment more than someone's home. The host asked their cleaner to let us in the apartment & they were 30 mins late from the appointment time. A few things don't work properly in the apartment (blockage of drainage in the sink, broken table lamp switch). Though wifi was good & stable. For us , photos on Airbnb page look light & airy which we found different from the real place. Overall, we think the owner should pay a little more attention to details to the apartment & have better communication with their guests.  ",GreatSTay- Gipsstr. 16,Alexanderplatz,Berlin,Berlin,Germany,Entire home/apt,70,44
67176,2013-07-12,"We had a wonderful time at Kiki and Salim's. The beds are very comfortable. The house stays very cool without a/c. The outdoor living area is very comfortable. We loved the coffee maker. Kiki was available to answer questions when we had some. The area is nice with some nice things in walking distance. Also centrally located to the beach and sites in LA. On the whole, a wonderful stay! We had a wonderful vacation in LA, at least in part because we had such a nice home base.",Eco Chic in Mar Vista an LA oasis,Mar Vista,Los Angeles,California,United States,Entire home/apt,265,95
30589078,2012-01-27,"We had a fantastic stay at Julia's flat- it's perfectly located in town for all the places we enjoy in Portland with easy access to the freeway. Julia was an exceptional host for us, very responsive to communication and gracious. We definitely recommend Julia's flat for your stay in Portland!","Cozy, Modern Alberta Arts Flat",Concordia,Portland,Oregon,United States,Entire home/apt,89,30
5516038,2012-07-16,"Chantal was a great host with a great place to stay. Her apartment feels very spacious with the high ceilings and windows. The street is in the middle of some busy streets, but you don't even notice since it's a small side street. Also the apartment is clean and green with lots of plants in there. The couch was very comfortable. Just be aware that you don't get a lot of privacy sleeping on a couch in a living room. The Embarcadero is in walking distance and there are a couple of pretty good restaurants and coffee places around. Chantal took great care of me. I even got to meet a few of her friends which was great fun. I would definitely recommend her!","Couch in sunny, artistic loft",Financial District,San Francisco,California,United States,Shared room,80,327
7791711,2012-07-20,"Anna was very helpful and a great host. The apartment looks exactly like how it does in the photos, and very well kept. The location is awesome, as right next to the metro and tourist spots. We were able to walk everywhere.. definitely recommend this apartment! ",Gorgeous Apartment in City Centre,Innere Stadt,Vienna,Vienna,Austria,Entire home/apt,95,257
7524055,2014-09-10,My Stay with Jeni and Roy was perfect! They are great and the apartment is brand new with good taste!Mission district is a   Vibrant  neighborhood and it is my first choice for now on.,"Quiet Apartment, New Mission Condo!",Mission,San Francisco,California,United States,Entire home/apt,155,255
31017313,2013-05-26,"I had a very pleasant stay with Ros and Bill. The room has a great feel, overlooking a garden. The bed is very comfortable and the bathroom is clean, spacious and modern. The house is also well situated in Balham, close to shops and transport links. I would highly recommend staying with Ros, particularly if peace and quiet is desired.",Cosy double room in Balham,Wandsworth,London,England,United Kingdom,Private room,38,320
34094652,2013-01-18,First time AirBnB user and Chris is awesome. Made me comfortable and was very helpful w tips. House is beautiful and bed is great. Thanks Chris!,Private Room -Alberta Arts District,Concordia,Portland,Oregon,United States,Private room,50,340
10891195,2013-06-08,"Managed to reserve this home just a few days out from SXSW. Price was great, location was close-in and every detail was covered prior to check-in. A very welcoming and hospitable host. The home was comfortable with plenty of entertainment options. ",Gorgeous Bungalow in Hip South ATX,78704,Austin,Texas,United States,Entire home/apt,150,343
